"A","08100CZ     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA NEGRO           ","REND 600 PAGINAS                   ",0000000000000548.09,"LC103BK             ",000000.06,"0012502633440",0000.09,0000.02,0000.11," ",0000000000000399.76,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100D0     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA CIAN            ","REND 600 PAGINAS                   ",0000000000000339.49,"LC103C              ",000000.05,"0012502633532",0000.09,0000.02,0000.13," ",0000000000000250.39,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100D1     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA DE      ","600 PAGINAS                        ",0000000000000339.49,"LC103M              ",000000.05,"0012502633464",0000.09,0000.02,0000.11," ",0000000000000250.39,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100D2     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA AMARILLO        ","REND 600 PAGINAS                   ",0000000000000343.98,"LC103Y              ",000000.05,"0012502633471",0000.09,0000.02,0000.12," ",0000000000000250.39,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100D3     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA CIAN            ","REND 1200 PAGINAS                  ",0000000000000483.34,"LC105C              ",000000.05,"0012502633495",0000.09,0000.02,0000.11," ",0000000000000352.27,"O","N"," ","N","I-SUPL","SUPL","1010","Y"," ","            ",00000000
"A","08100D4     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA         ","REND 1200 PAGINAS                  ",0000000000000483.34,"LC105M              ",000000.05,"0012502633501",0000.09,0000.02,0000.12," ",0000000000000352.27,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100DE     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO RENDIMIENTO        ","1000 PAGINAS                       ",0000000000000976.69,"TN1060              ",000000.44,"0012502635642",0000.10,0000.14,0000.35," ",0000000000000603.52,"O","Y"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000052
"A","08100DI     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO RENDIMIENTO        ","1400 PAGINAS                       ",0000000000002314.97,"TN221BK             ",000000.64,"0012502634836",0000.11,0000.16,0000.38," ",0000000000001417.89,"O","Y"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000002
"A","08100DJ     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER CIAN RENDIMIENTO         ","1400 PAGINAS                       ",0000000000001925.92,"TN221C              ",000000.64,"0012502634843",0000.10,0000.15,0000.38," ",0000000000001180.28,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","08100DK     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER MAGENTA RENDIMIENTO      ","1400 PAGINAS                       ",0000000000001925.92,"TN221M              ",000000.64,"0012502634850",0000.11,0000.16,0000.38," ",0000000000001180.28,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
